all_images
"(array([[  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   2,   4,  21,  56, 108,
        143,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   2,  96, 202, 250, 254, 255,
        220,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   3, 136, 169, 222, 255, 255,
        220,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        216,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        197,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        197,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   4,  23,  47, 194, 255, 255,
        214,  54,  27,   5,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   6, 178, 253, 253, 253, 253, 253,
        253, 253, 253, 223,   4,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   2,  57,  77,  77,  77,  77,  77,
         77,  77,  77,  70,   1,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [ 56,  56,  56,  56,  56,  56,  56,  56,  56,  56,  56,  56,  56,
         56,  56,  56,  56,  56,  56,  56,  56,  56,  56,  56,  56,  76,
        123,  66]], dtype=uint8), 1)"
"(array([[  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   2,   4,  21,  56, 108,
        143,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   2,  96, 202, 250, 254, 255,
        220,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   3, 136, 169, 222, 255, 255,
        220,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        216,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        197,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        197,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   4,  23,  47, 194, 255, 255,
        214,  54,  27,   5,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   6, 178, 253, 253, 253, 253, 253,
        253, 253, 253, 223,   4,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   2,  57,  77,  77,  77,  77,  77,
         77,  77,  77,  70,   1,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [ 56,  56,  56,  56,  56,  56,  56,  56,  56,  56,  56,  56,  56,
         56,  56,  56,  56,  56,  56,  56,  56,  56,  56,  56,  56,  76,
        123,  66]], dtype=uint8), 1)"
"(array([[  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
          0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   2,   4,  21,  56, 108,
        143,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   2,  96, 202, 250, 254, 255,
        220,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   3, 136, 169, 222, 255, 255,
        220,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        216,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        197,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
         98,  16],
       [  0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 175, 255, 255,
        197,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,
